,app_id,NPS,response_content,response_unhappy,response_friendly,APL_SEX,APL_BIRTHYEAR,APL_FREEZE_AVAILABLE_INCOME
0,18683842,-100,85,20,85,M,1969-01-01 00:00:00,3408.36
1,21406925,100,85,1,85,M,1985-01-01 00:00:00,2519
2,21406925,100,85,1,85,F,1988-01-01 00:00:00,1400
3,100524024,100,75,20,85,M,1983-01-01 00:00:00,3500
4,19866647,100,85,0,85,M,1987-01-01 00:00:00,4264.67
5,101311723,100,85,75,75,F,1983-01-01 00:00:00,4448.16
6,100367371,100,85,0,85,F,1977-01-01 00:00:00,0
7,100367371,100,85,0,85,M,1975-01-01 00:00:00,3850
8,22115722,100,95,5,85,F,1977-01-01 00:00:00,2910.42
9,22115722,100,95,5,85,M,1973-01-01 00:00:00,2979.17
10,101068801,0,85,20,85,F,1964-01-01 00:00:00,2800
11,101068801,0,85,20,85,M,1968-01-01 00:00:00,3763
12,20980314,100,85,5,85,F,1980-01-01 00:00:00,4668
13,100170763,0,85,5,85,M,1956-01-01 00:00:00,2988.18
14,100170763,0,85,5,85,F,1957-01-01 00:00:00,1431.6
15,100849048,100,-100,35,85,F,1982-01-01 00:00:00,5000
16,100849048,100,-100,35,85,F,1985-01-01 00:00:00,
17,20292782,0,85,5,85,M,1970-01-01 00:00:00,6230
18,19244079,100,85,1,85,M,1959-01-01 00:00:00,3131
19,19244079,100,85,1,85,F,1961-01-01 00:00:00,440
20,20906818,100,85,1,85,M,1984-01-01 00:00:00,4196
21,20906818,100,85,1,85,F,1991-01-01 00:00:00,3224
22,101492930,0,45,85,65,F,1962-01-01 00:00:00,1750
23,100383179,0,45,75,85,F,,2300
24,100383179,0,45,75,85,M,,
25,21766699,0,85,20,85,M,1983-01-01 00:00:00,6000
26,6863250,100,85,5,85,F,1967-01-01 00:00:00,2583.87
27,20465056,100,85,5,95,M,1976-01-01 00:00:00,2352.89
28,100610016,100,85,20,85,F,1959-01-01 00:00:00,1884.64
29,21900415,100,75,85,85,F,1973-01-01 00:00:00,3152.81
30,20275274,100,95,1,85,M,1958-01-01 00:00:00,1794.73
31,20275274,100,95,1,85,F,1962-01-01 00:00:00,1511.77
32,20936500,100,95,1,95,F,1989-01-01 00:00:00,1939
33,20936500,100,95,1,95,M,1990-01-01 00:00:00,1893.57
34,22018179,100,75,5,85,F,1984-01-01 00:00:00,3200
35,19871004,100,85,20,85,M,1966-01-01 00:00:00,1625.47
36,21183435,100,45,85,65,F,1965-01-01 00:00:00,3229.59
37,100031516,100,85,5,85,M,1983-01-01 00:00:00,2916.67
38,100031516,100,85,5,85,F,1985-01-01 00:00:00,1583.71
39,100546902,100,85,65,75,F,1956-01-01 00:00:00,1002.07
40,100546902,100,85,65,75,M,1954-01-01 00:00:00,2054.01
41,101079583,0,85,20,85,M,1961-01-01 00:00:00,
42,101079583,0,85,20,85,F,1963-01-01 00:00:00,
43,13253858,100,85,5,85,F,1983-01-01 00:00:00,29604.67
44,13253858,100,85,5,85,M,1976-01-01 00:00:00,3350.8
45,100419003,100,85,20,85,M,1992-01-01 00:00:00,3109.17
46,100419003,100,85,20,85,F,1983-01-01 00:00:00,2580
47,100740897,100,-100,-100,85,M,,0
48,100740897,100,-100,-100,85,,,0
49,9070757,100,85,5,85,M,1976-01-01 00:00:00,2654
50,9070757,100,85,5,85,F,1982-01-01 00:00:00,1111.31
51,100227440,100,85,5,85,,,2300
52,100227440,100,85,5,85,F,1989-01-01 00:00:00,2940.02
53,17939414,100,95,5,85,M,1975-01-01 00:00:00,4666.11
54,17939414,100,95,5,85,F,1976-01-01 00:00:00,880.33
55,15855955,0,85,5,85,M,1984-01-01 00:00:00,3000
56,15855955,0,85,5,85,F,1986-01-01 00:00:00,1670
57,18062570,100,85,15,85,M,1967-01-01 00:00:00,4638.69
58,100438112,100,85,5,95,M,1987-01-01 00:00:00,3246.52
59,100438112,100,85,5,95,F,1998-01-01 00:00:00,2166.67
60,101481014,0,95,0,85,M,1991-01-01 00:00:00,4269.58
61,101481014,0,95,0,85,F,1992-01-01 00:00:00,3011.67
62,17018745,100,85,5,85,M,1983-01-01 00:00:00,2933.66
63,21739807,100,85,1,85,F,1972-01-01 00:00:00,1848.75
64,18723603,100,85,5,85,M,1977-01-01 00:00:00,3500
65,18723603,100,85,5,85,F,1977-01-01 00:00:00,
66,20603823,100,95,1,95,F,1993-01-01 00:00:00,3374.95
67,100251053,100,85,20,85,M,1980-01-01 00:00:00,4184
68,100251053,100,85,20,85,F,1976-01-01 00:00:00,1431
69,100912050,100,85,20,85,M,1964-01-01 00:00:00,6079.51
70,100912050,100,85,20,85,F,1981-01-01 00:00:00,3614.62
71,21990217,100,85,5,85,F,1952-01-01 00:00:00,2357.86
72,100116950,100,85,5,85,F,1980-01-01 00:00:00,3372.65
73,6971846,100,85,5,85,F,1967-01-01 00:00:00,0
74,6971846,100,85,5,85,M,1967-01-01 00:00:00,9720
75,100515228,100,85,20,85,M,1976-01-01 00:00:00,4200
76,100515228,100,85,20,85,F,1978-01-01 00:00:00,1522
77,19513195,100,85,5,85,M,1968-01-01 00:00:00,6503
78,19513195,100,85,5,85,F,1967-01-01 00:00:00,250
79,100444710,0,85,5,85,F,1981-01-01 00:00:00,3204.93
80,100444710,0,85,5,85,M,1981-01-01 00:00:00,3058
81,6524191,100,95,5,85,F,1948-01-01 00:00:00,1990.56
82,20605743,100,85,20,85,F,1987-01-01 00:00:00,2462.42
83,20605743,100,85,20,85,M,1990-01-01 00:00:00,2563.59
84,22043351,0,75,20,85,M,1983-01-01 00:00:00,1773.91
85,22043351,0,75,20,85,F,1989-01-01 00:00:00,2692.79
86,101528593,100,85,20,85,M,1976-01-01 00:00:00,4400
87,100186751,100,95,20,85,F,1970-01-01 00:00:00,4508.85
88,100554472,100,75,20,85,M,1975-01-01 00:00:00,4432.75
89,100554472,100,75,20,85,F,1976-01-01 00:00:00,2508.9
90,100132093,100,65,20,85,M,1985-01-01 00:00:00,6213
91,100132093,100,65,20,85,F,1988-01-01 00:00:00,0
92,100509739,100,85,5,85,F,1990-01-01 00:00:00,2745
93,100509739,100,85,5,85,M,1990-01-01 00:00:00,2960
94,21281421,100,75,65,85,F,1981-01-01 00:00:00,0
95,21281421,100,75,65,85,M,1974-01-01 00:00:00,4354.67
96,101038745,0,50,65,85,M,1941-01-01 00:00:00,3276.46
97,101038745,0,50,65,85,F,1945-01-01 00:00:00,974.01
98,5542651,100,85,5,85,F,1954-01-01 00:00:00,2517.33
99,5542651,100,85,5,85,M,1959-01-01 00:00:00,937.5
100,21704283,0,85,20,85,M,1992-01-01 00:00:00,3000
101,21704283,0,85,20,85,F,1990-01-01 00:00:00,3143.5
102,21063288,-100,85,20,85,M,1955-01-01 00:00:00,3770
103,21063288,-100,85,20,85,F,1971-01-01 00:00:00,4892
104,100402087,0,75,5,85,F,1977-01-01 00:00:00,4595.58
105,18612478,0,75,20,85,M,1965-01-01 00:00:00,5654.96
106,18612478,0,75,20,85,F,1967-01-01 00:00:00,-712
107,101346509,100,85,5,85,M,,1501.01
108,101346509,100,85,5,85,F,,1501.01
109,17681211,100,85,1,95,M,1979-01-01 00:00:00,3954
110,17681211,100,85,1,95,F,1983-01-01 00:00:00,2444
111,100237981,100,85,5,85,F,1980-01-01 00:00:00,3450
112,100237981,100,85,5,85,M,1974-01-01 00:00:00,4151.5
113,100477347,100,85,20,85,M,,3500
114,102010433,0,85,5,85,F,,4100
115,20004878,100,95,1,95,M,1949-01-01 00:00:00,3981.84
116,17324931,0,65,20,85,F,1960-01-01 00:00:00,2361.18
117,101023721,100,95,20,85,M,1977-01-01 00:00:00,7704.96
118,101023721,100,95,20,85,F,1978-01-01 00:00:00,2327.96
119,19812438,100,85,1,85,M,1979-01-01 00:00:00,3048.53
120,101396953,100,85,20,85,M,1982-01-01 00:00:00,2833.33
121,101396953,100,85,20,85,F,1987-01-01 00:00:00,2150
122,22177661,100,85,5,85,M,1992-01-01 00:00:00,3820
123,21973551,100,85,20,85,F,1967-01-01 00:00:00,13193.83
124,21973551,100,85,20,85,M,1964-01-01 00:00:00,941.69
125,100241114,100,85,20,85,F,1989-01-01 00:00:00,4843.62
126,100241114,100,85,20,85,M,1982-01-01 00:00:00,2600
127,100114600,100,85,20,85,F,1996-01-01 00:00:00,4150
128,100114600,100,85,20,85,M,1995-01-01 00:00:00,2400
129,100017945,-100,75,20,85,M,1981-01-01 00:00:00,7179.5
130,100017945,-100,75,20,85,F,1980-01-01 00:00:00,0
131,101798935,100,85,15,85,M,1974-01-01 00:00:00,4465.56
132,100024991,100,75,75,85,M,1975-01-01 00:00:00,2619
133,100024991,100,75,75,85,F,1981-01-01 00:00:00,0
134,19077494,100,95,1,85,M,1959-01-01 00:00:00,6046.26
135,19077494,100,95,1,85,F,1968-01-01 00:00:00,1286.64
136,100168312,100,85,5,85,F,1984-01-01 00:00:00,2051.02
137,100168312,100,85,5,85,M,1982-01-01 00:00:00,3721.53
138,20305831,100,75,65,85,F,1987-01-01 00:00:00,1400
139,20305831,100,75,65,85,M,1986-01-01 00:00:00,4300
140,18451408,100,-100,50,50,M,1966-01-01 00:00:00,4368.9
141,20111707,0,75,15,85,F,1977-01-01 00:00:00,1200
142,20111707,0,75,15,85,M,1988-01-01 00:00:00,2491.67
143,18864760,100,85,5,85,M,1987-01-01 00:00:00,2407.5
144,18864760,100,85,5,85,F,1988-01-01 00:00:00,2946
145,100344463,100,50,75,85,M,1980-01-01 00:00:00,9378.57
146,100344463,100,50,75,85,F,1979-01-01 00:00:00,1755.58
147,19702790,100,85,5,85,F,1955-01-01 00:00:00,2620.28
148,19702790,100,85,5,85,F,1976-01-01 00:00:00,1934.3
149,22060624,100,85,5,85,M,1973-01-01 00:00:00,5100
150,22060624,100,85,5,85,F,1980-01-01 00:00:00,-280
151,7591352,100,85,5,85,M,1981-01-01 00:00:00,1632.49
152,21832099,100,75,75,85,M,,4444.68
153,21832099,100,75,75,85,,,0
154,21256757,100,85,5,85,M,1973-01-01 00:00:00,7287
155,21256757,100,85,5,85,F,1975-01-01 00:00:00,0
156,20367489,100,65,65,85,M,1975-01-01 00:00:00,2351
157,20367489,100,65,65,85,F,1983-01-01 00:00:00,1963
158,101755157,100,85,20,85,F,1974-01-01 00:00:00,2700
159,101583351,100,-100,35,85,F,,
160,100933830,100,75,15,85,M,1998-01-01 00:00:00,2760.65
161,16932654,100,85,5,85,F,1967-01-01 00:00:00,2105.17
162,16932654,100,85,5,85,M,1966-01-01 00:00:00,3618.86
163,19534943,100,85,5,85,M,1982-01-01 00:00:00,3471.09
164,19688996,0,85,5,85,M,1983-01-01 00:00:00,3282.7
165,19688996,0,85,5,85,F,1986-01-01 00:00:00,803.61
166,21769529,0,85,1,85,F,1992-01-01 00:00:00,3308.08
167,21769529,0,85,1,85,M,1986-01-01 00:00:00,2554.33
168,18660604,100,85,20,85,F,1987-01-01 00:00:00,316.44
169,18660604,100,85,20,85,M,1986-01-01 00:00:00,4311.41
170,22158386,100,75,20,85,M,1979-01-01 00:00:00,2700.29
171,22158386,100,75,20,85,F,1979-01-01 00:00:00,1950
172,18585024,100,85,20,85,F,1988-01-01 00:00:00,2932
173,100457507,0,65,20,85,M,,150000
174,14711455,100,50,15,85,M,1966-01-01 00:00:00,2759.65
175,100738536,100,85,20,85,F,1992-01-01 00:00:00,3170.67
176,100738536,100,85,20,85,M,1993-01-01 00:00:00,1000
177,12523900,-100,85,5,85,M,1984-01-01 00:00:00,3966.67
178,12523900,-100,85,5,85,F,1985-01-01 00:00:00,1367.43
179,12981518,100,85,5,85,M,1970-01-01 00:00:00,3195.21
180,101991360,0,85,5,95,M,1977-01-01 00:00:00,3990.47
181,101991360,0,85,5,95,F,1980-01-01 00:00:00,1276.6
182,20382467,100,20,85,65,F,1984-01-01 00:00:00,2145.1
183,20382467,100,20,85,65,M,1984-01-01 00:00:00,2320.31
184,16693899,0,85,20,85,M,1967-01-01 00:00:00,4692.4
185,16693899,0,85,20,85,F,1963-01-01 00:00:00,446
186,13900939,100,85,5,85,M,1975-01-01 00:00:00,6218.33
187,13900939,100,85,5,85,F,1980-01-01 00:00:00,1682
188,19849045,100,85,20,85,M,1980-01-01 00:00:00,8614.15
189,8223757,100,85,20,85,M,1979-01-01 00:00:00,2912.66
190,20929446,100,85,5,85,M,1965-01-01 00:00:00,23012.47
191,20929446,100,85,5,85,F,1965-01-01 00:00:00,1253.49
192,100747163,100,85,5,85,M,1977-01-01 00:00:00,3126.67
193,20760143,100,85,5,85,M,1988-01-01 00:00:00,5755.16
194,17625664,-100,65,20,85,M,1979-01-01 00:00:00,7625.5
195,17625664,-100,65,20,85,F,1981-01-01 00:00:00,1041.67
196,20607321,100,85,20,85,M,1977-01-01 00:00:00,5478.92
197,20607321,100,85,20,85,F,1975-01-01 00:00:00,1050
198,11230790,100,85,5,85,F,1979-01-01 00:00:00,2215
199,11230790,100,85,5,85,M,1980-01-01 00:00:00,0
200,18912314,100,95,1,85,F,1982-01-01 00:00:00,3197.78
201,18912314,100,95,1,85,M,1982-01-01 00:00:00,3366.31
202,22030995,100,45,65,75,F,1985-01-01 00:00:00,3864.65
203,21814531,100,65,45,75,M,1976-01-01 00:00:00,3189.38
204,21814531,100,65,45,75,F,1976-01-01 00:00:00,3070.91
205,21849952,100,85,20,85,M,1980-01-01 00:00:00,6800
206,21849952,100,85,20,85,F,1981-01-01 00:00:00,3054
207,19657714,100,85,5,85,M,1987-01-01 00:00:00,3600
208,19657714,100,85,5,85,M,1989-01-01 00:00:00,3180
209,100602963,100,85,20,85,F,1980-01-01 00:00:00,1355.14
210,100602963,100,85,20,85,M,1972-01-01 00:00:00,4203.72
211,100638216,100,75,20,85,M,1984-01-01 00:00:00,2021.9
212,100638216,100,75,20,85,F,1991-01-01 00:00:00,1988.62
213,101528998,-100,45,65,65,M,1982-01-01 00:00:00,4000
214,19794882,100,85,20,85,F,1988-01-01 00:00:00,3450.88
215,19794882,100,85,20,85,M,1974-01-01 00:00:00,3686.31
216,20485263,100,95,5,85,F,1981-01-01 00:00:00,4439.14
217,22164488,100,85,5,85,F,,4296.67
218,22164488,100,85,5,85,M,1980-01-01 00:00:00,3256.67
219,21410317,100,85,1,85,F,1985-01-01 00:00:00,300
220,21410317,100,85,1,85,M,1983-01-01 00:00:00,3840.35
221,100601892,100,85,20,85,M,1984-01-01 00:00:00,4619.6
222,100601892,100,85,20,85,F,1990-01-01 00:00:00,920.3
223,17656822,100,85,20,85,M,1970-01-01 00:00:00,1922.61
224,17656822,100,85,20,85,F,1967-01-01 00:00:00,2043.85
225,100262351,100,85,5,85,M,1982-01-01 00:00:00,3100
226,12675422,100,75,5,85,F,1980-01-01 00:00:00,1624.56
227,12675422,100,75,5,85,M,1981-01-01 00:00:00,2300
228,18413007,100,85,1,85,M,1986-01-01 00:00:00,4576.12
229,18413007,100,85,1,85,F,1986-01-01 00:00:00,2293.46
230,100695065,-100,20,85,65,F,1994-01-01 00:00:00,3500
231,21581783,100,85,20,85,F,1965-01-01 00:00:00,1004.22
232,21581783,100,85,20,85,M,1958-01-01 00:00:00,10742.56
233,17504464,100,85,20,85,F,1990-01-01 00:00:00,2500
234,17504464,100,85,20,85,M,1988-01-01 00:00:00,3099
235,19310641,100,85,20,85,F,1986-01-01 00:00:00,2612.11
236,19310641,100,85,20,85,M,1983-01-01 00:00:00,2695.02
237,15528104,100,85,20,85,M,1975-01-01 00:00:00,5994
238,15528104,100,85,20,85,F,1977-01-01 00:00:00,0
239,19442528,100,85,20,85,F,1985-01-01 00:00:00,219
240,19442528,100,85,20,85,M,1984-01-01 00:00:00,2816.67
241,21930205,0,85,5,85,M,1983-01-01 00:00:00,7500
242,20042615,100,85,5,85,F,1972-01-01 00:00:00,1813.79
243,20042615,100,85,5,85,M,1964-01-01 00:00:00,5913.68
244,100341029,100,85,45,85,F,1936-01-01 00:00:00,44296.36
245,100709735,100,85,1,85,F,1992-01-01 00:00:00,4075.24
246,100709735,100,85,1,85,M,1989-01-01 00:00:00,4235.94
247,19196641,100,85,20,85,M,1989-01-01 00:00:00,2461.33
248,19196641,100,85,20,85,F,1991-01-01 00:00:00,3757
249,21896488,100,85,20,85,F,1963-01-01 00:00:00,2238
250,21896488,100,85,20,85,M,1958-01-01 00:00:00,5700
251,100330278,0,85,20,85,M,1994-01-01 00:00:00,4125
252,100330278,0,85,20,85,F,1995-01-01 00:00:00,2083.33
253,21100198,100,65,20,85,M,1960-01-01 00:00:00,3590.37
254,101433835,100,45,75,65,M,1976-01-01 00:00:00,2881.67
255,101433835,100,45,75,65,F,1993-01-01 00:00:00,3604.45
256,101190845,-100,65,85,65,F,1962-01-01 00:00:00,1750
257,18073359,100,65,20,85,M,1977-01-01 00:00:00,5321.41
258,18073359,100,65,20,85,F,1989-01-01 00:00:00,2021.83
259,20976407,100,85,45,85,M,1955-01-01 00:00:00,10558.01
260,20976407,100,85,45,85,F,1962-01-01 00:00:00,654.33
261,21983143,100,85,20,85,M,1995-01-01 00:00:00,7841.6
262,101101794,100,95,1,95,F,1989-01-01 00:00:00,2317
263,101101794,100,95,1,95,M,1984-01-01 00:00:00,5500
264,15904245,100,85,5,95,M,1989-01-01 00:00:00,3880.3
265,15904245,100,85,5,95,F,1992-01-01 00:00:00,219
266,100641082,-100,85,5,85,F,1984-01-01 00:00:00,3000
267,100641082,-100,85,5,85,,,0
268,21978287,0,85,20,85,F,1971-01-01 00:00:00,2139.01
269,21601156,100,85,20,85,F,1986-01-01 00:00:00,1589.49
270,21601156,100,85,20,85,M,1985-01-01 00:00:00,2410.95
271,17398664,100,85,5,85,F,1991-01-01 00:00:00,2346.92
272,21020919,100,85,5,85,F,1987-01-01 00:00:00,1322.92
273,21020919,100,85,5,85,M,1986-01-01 00:00:00,2553
274,19943299,100,65,20,85,F,1981-01-01 00:00:00,2750.5
275,20302620,100,85,20,85,F,1993-01-01 00:00:00,2383.33
276,20302620,100,85,20,85,M,1991-01-01 00:00:00,1725
277,21500975,100,50,20,85,F,1990-01-01 00:00:00,3500
278,100283249,0,-100,35,85,M,,3472
279,100427275,100,95,5,85,M,1983-01-01 00:00:00,5225.42
280,100427275,100,95,5,85,F,1985-01-01 00:00:00,1233.36
281,22141696,100,45,20,85,M,1951-01-01 00:00:00,1086.49
282,22141696,100,45,20,85,F,1957-01-01 00:00:00,2074.35
283,22218074,100,85,45,85,F,1983-01-01 00:00:00,2256.05
284,22218074,100,85,45,85,M,1982-01-01 00:00:00,3029.74
285,4981837,100,85,20,85,M,1963-01-01 00:00:00,4631.48
286,4981837,100,85,20,85,F,1969-01-01 00:00:00,3445.45
287,18608412,100,85,20,85,M,1956-01-01 00:00:00,6317.94
288,18608412,100,85,20,85,F,1967-01-01 00:00:00,1894.07
289,5690137,100,85,20,85,M,1964-01-01 00:00:00,1616.72
290,5690137,100,85,20,85,M,1967-01-01 00:00:00,1537.19
291,101102410,0,85,5,85,F,1967-01-01 00:00:00,1620
292,101741538,100,85,15,85,F,,2600
293,16890037,100,85,5,85,M,1974-01-01 00:00:00,3750
294,16890037,100,85,5,85,F,1977-01-01 00:00:00,2000
295,19953849,100,95,1,95,F,1988-01-01 00:00:00,1420.93
296,19953849,100,95,1,95,M,1986-01-01 00:00:00,4602.46
297,100571845,100,95,0,85,M,1983-01-01 00:00:00,3850
298,18718990,100,85,5,85,F,1989-01-01 00:00:00,2278.69
299,18718990,100,85,5,85,M,1986-01-01 00:00:00,3263.11
300,20001347,0,85,5,85,F,1987-01-01 00:00:00,1668
301,20001347,0,85,5,85,M,1988-01-01 00:00:00,2330
302,19299172,100,85,5,85,M,1955-01-01 00:00:00,3500
303,19824771,0,95,1,95,F,1986-01-01 00:00:00,1896
304,19824771,0,95,1,95,M,1987-01-01 00:00:00,3000
305,17656110,100,75,20,75,M,1982-01-01 00:00:00,3313.9
306,17656110,100,75,20,75,F,1988-01-01 00:00:00,1881.24
307,100023660,100,85,20,85,M,1985-01-01 00:00:00,5753.41
308,100023660,100,85,20,85,F,1987-01-01 00:00:00,3439.71
309,100603833,100,85,20,85,M,1965-01-01 00:00:00,5233
310,100603833,100,85,20,85,F,1980-01-01 00:00:00,3158.33
311,21339978,100,85,20,85,M,1995-01-01 00:00:00,2587.09
312,10000029,100,85,20,85,M,1971-01-01 00:00:00,3845.37
313,21636057,100,85,5,85,M,1989-01-01 00:00:00,3952.76
314,21636057,100,85,5,85,F,1995-01-01 00:00:00,1255.91
315,10184747,100,85,20,85,F,1955-01-01 00:00:00,3077.25
316,20725074,100,85,5,85,F,1975-01-01 00:00:00,1650.75
317,20522131,100,65,35,85,M,1972-01-01 00:00:00,5638
318,22087841,-100,45,75,85,F,1992-01-01 00:00:00,0
319,22087841,-100,45,75,85,M,1991-01-01 00:00:00,2219
320,11328782,100,95,1,95,F,1961-01-01 00:00:00,2319.9
321,16024513,-100,85,35,85,M,1986-01-01 00:00:00,5983.86
322,16024513,-100,85,35,85,F,1985-01-01 00:00:00,194
323,100164688,100,75,45,75,M,1987-01-01 00:00:00,7717.51
324,100164688,100,75,45,75,F,1986-01-01 00:00:00,1673.18
325,101571085,100,85,5,85,M,1973-01-01 00:00:00,6528
326,18867394,100,85,5,85,M,1985-01-01 00:00:00,2658.48
327,18867394,100,85,5,85,F,1986-01-01 00:00:00,1268.85
328,19329198,0,75,20,85,M,1975-01-01 00:00:00,3272.23
329,19329198,0,75,20,85,F,1976-01-01 00:00:00,1000
330,18382799,100,75,65,85,F,1978-01-01 00:00:00,2190.91
331,18382799,100,75,65,85,M,1978-01-01 00:00:00,2037.66
332,21552859,100,85,20,85,F,1992-01-01 00:00:00,1563.95
333,21552859,100,85,20,85,M,1991-01-01 00:00:00,2563.76
334,19880966,100,75,65,65,M,1984-01-01 00:00:00,3213.58
335,19880966,100,75,65,65,F,1983-01-01 00:00:00,2421.47
336,9952802,100,85,5,85,M,1970-01-01 00:00:00,3184
337,9952802,100,85,5,85,,,2500
338,21807111,0,75,5,85,F,1985-01-01 00:00:00,5800
339,21807111,0,75,5,85,M,1986-01-01 00:00:00,6219
340,7125742,100,95,1,85,M,1958-01-01 00:00:00,533.25
341,7125742,100,95,1,85,F,1959-01-01 00:00:00,6366.67
342,100164690,100,85,5,85,M,1991-01-01 00:00:00,4338.48
343,100164690,100,85,5,85,F,1992-01-01 00:00:00,678.85
344,20973663,100,95,5,85,F,1975-01-01 00:00:00,2793.72
345,22212341,100,85,5,85,M,1986-01-01 00:00:00,7100
346,22212341,100,85,5,85,F,1985-01-01 00:00:00,1100
347,21478572,100,85,20,85,M,1979-01-01 00:00:00,6146.62
348,21478572,100,85,20,85,F,1983-01-01 00:00:00,351
349,19463866,100,85,5,85,M,1972-01-01 00:00:00,4815.82
350,19463866,100,85,5,85,F,1978-01-01 00:00:00,896.92
351,20354004,100,95,1,85,M,1961-01-01 00:00:00,5193.29
352,20354004,100,95,1,85,F,1962-01-01 00:00:00,583
353,100822220,100,85,5,85,M,1980-01-01 00:00:00,3000
354,100822220,100,85,5,85,F,1981-01-01 00:00:00,1800
355,19906901,100,85,20,85,M,1983-01-01 00:00:00,6810
356,19906901,100,85,20,85,F,1986-01-01 00:00:00,1989
357,100648930,100,85,5,85,M,1967-01-01 00:00:00,5800
358,100648930,100,85,5,85,F,1977-01-01 00:00:00,1600
359,21339669,-100,65,65,85,F,1992-01-01 00:00:00,1838.63
360,21339669,-100,65,65,85,M,1992-01-01 00:00:00,3074.07
361,100877031,100,85,15,85,F,1986-01-01 00:00:00,3680.07
362,100877031,100,85,15,85,M,1976-01-01 00:00:00,3870.98
363,19281383,100,85,5,85,M,1981-01-01 00:00:00,5138
364,19281383,100,85,5,85,F,1981-01-01 00:00:00,2362.43
365,100033463,100,65,20,85,M,1993-01-01 00:00:00,2743
366,100033463,100,65,20,85,F,1995-01-01 00:00:00,2220
367,19532855,100,85,20,85,F,1972-01-01 00:00:00,6845
368,19532855,100,85,20,85,M,1972-01-01 00:00:00,7926.25
