,app_id,NPS,response_content,response_unhappy,response_friendly,APL_SEX,APL_BIRTHYEAR,APL_FREEZE_AVAILABLE_INCOME
369,19875058,100,85,65,85,M,1974-01-01 00:00:00,7582.77
370,19875058,100,85,65,85,F,1977-01-01 00:00:00,150
371,100538368,100,85,5,85,F,1986-01-01 00:00:00,0
372,100538368,100,85,5,85,M,1985-01-01 00:00:00,3208.88
373,22105579,100,85,20,85,F,1982-01-01 00:00:00,3250
374,100417571,100,85,20,85,M,1969-01-01 00:00:00,-1742
375,14295377,100,85,1,95,F,1990-01-01 00:00:00,1875
376,14295377,100,85,1,95,M,1986-01-01 00:00:00,2888.17
377,21703351,100,65,5,85,M,1982-01-01 00:00:00,2519
378,21703351,100,65,5,85,F,1986-01-01 00:00:00,2333.33
379,16590359,100,95,1,85,M,1971-01-01 00:00:00,4194
380,16590359,100,95,1,85,F,1970-01-01 00:00:00,2511.17
381,100060558,100,85,35,85,M,1992-01-01 00:00:00,2816.67
382,100299828,100,85,20,85,M,1987-01-01 00:00:00,9267
383,100299828,100,85,20,85,F,1990-01-01 00:00:00,712.92
384,10652120,100,75,20,85,M,1968-01-01 00:00:00,2596.09
385,10652120,100,75,20,85,F,1969-01-01 00:00:00,1962.16
386,19840485,100,85,1,85,M,1973-01-01 00:00:00,2830.92
387,101384814,100,65,15,85,M,1984-01-01 00:00:00,6014
388,101384814,100,65,15,85,F,1985-01-01 00:00:00,1798
389,101373064,100,85,20,85,F,1987-01-01 00:00:00,3882.42
390,101373064,100,85,20,85,M,1987-01-01 00:00:00,3900
391,10274649,-100,45,65,65,M,1966-01-01 00:00:00,11813.64
392,15760605,100,85,5,85,F,1980-01-01 00:00:00,1949
393,15760605,100,85,5,85,M,1973-01-01 00:00:00,1932.17
394,16237463,100,85,20,85,F,1982-01-01 00:00:00,1719.26
395,16237463,100,85,20,85,M,1986-01-01 00:00:00,2501.85
396,100185660,100,85,5,85,M,1987-01-01 00:00:00,5036
397,100185660,100,85,5,85,F,1985-01-01 00:00:00,2713.35
398,10898120,100,85,20,85,M,1982-01-01 00:00:00,2799
399,10898120,100,85,20,85,F,1980-01-01 00:00:00,1558
400,22041414,100,75,20,85,F,1993-01-01 00:00:00,2261.34
401,22041414,100,75,20,85,F,1991-01-01 00:00:00,2920.46
402,20223093,100,95,1,95,M,1989-01-01 00:00:00,3247.83
403,20223093,100,95,1,95,F,1987-01-01 00:00:00,250
404,21357333,100,65,20,85,F,1986-01-01 00:00:00,3068.02
405,21357333,100,65,20,85,M,1979-01-01 00:00:00,4248
406,100285536,0,65,65,85,M,1979-01-01 00:00:00,4085.39
407,100285536,0,65,65,85,F,1983-01-01 00:00:00,2193.6
408,15282865,100,85,1,85,F,1965-01-01 00:00:00,4238
409,101305263,100,85,20,85,M,,7500
410,16222691,100,85,5,85,F,1987-01-01 00:00:00,3823.93
411,16222691,100,85,5,85,M,1978-01-01 00:00:00,6041.41
412,17003296,100,85,5,85,M,1985-01-01 00:00:00,3575
413,17003296,100,85,5,85,M,1980-01-01 00:00:00,3405
414,8092314,100,85,5,85,F,1976-01-01 00:00:00,3246
415,8092314,100,85,5,85,M,1975-01-01 00:00:00,2291.67
416,18822914,100,20,85,45,M,1953-01-01 00:00:00,8044.98
417,18822914,100,20,85,45,F,1957-01-01 00:00:00,1982.82
418,100362322,100,50,20,85,F,1984-01-01 00:00:00,3500
419,101330778,0,85,5,85,M,1981-01-01 00:00:00,2068.69
420,101330778,0,85,5,85,F,1982-01-01 00:00:00,4531.54
421,18144100,0,85,15,85,M,1984-01-01 00:00:00,3869
422,18144100,0,85,15,85,F,1987-01-01 00:00:00,1458.33
423,21240585,100,85,5,85,M,1992-01-01 00:00:00,7762
424,21240585,100,85,5,85,F,1988-01-01 00:00:00,9321
425,20799470,100,85,20,85,,1989-01-01 00:00:00,1632.3
426,20799470,100,85,20,85,M,1987-01-01 00:00:00,2393
427,8176018,100,85,1,85,M,1972-01-01 00:00:00,5776.16
428,101576757,100,45,85,75,M,1972-01-01 00:00:00,6193
429,101576757,100,45,85,75,F,1971-01-01 00:00:00,250
430,101064840,100,85,5,85,M,1962-01-01 00:00:00,12780.45
431,101064840,100,85,5,85,F,1958-01-01 00:00:00,0
432,20106352,100,50,5,85,F,1984-01-01 00:00:00,438
433,20106352,100,50,5,85,M,1976-01-01 00:00:00,3119
434,100756642,100,85,5,85,F,1944-01-01 00:00:00,1500
435,100543492,0,75,5,85,M,,7000
436,100916681,100,85,5,85,F,1976-01-01 00:00:00,6521.65
437,19812563,100,85,5,85,M,1989-01-01 00:00:00,3122.05
438,19812563,100,85,5,85,F,1988-01-01 00:00:00,1496.56
439,18334213,100,65,20,85,M,1972-01-01 00:00:00,3653.9
440,100456345,-100,-100,35,85,M,,1900
441,100300961,100,50,75,85,F,1967-01-01 00:00:00,3500
442,101184913,100,75,20,85,F,1997-01-01 00:00:00,2137.21
443,101184913,100,75,20,85,F,1997-01-01 00:00:00,2494.69
444,100736572,100,85,5,85,M,,5000
445,101347021,100,85,20,85,F,1973-01-01 00:00:00,5799
446,101347021,100,85,20,85,M,1971-01-01 00:00:00,4934
447,100168590,100,85,5,85,M,1989-01-01 00:00:00,2465
448,100168590,100,85,5,85,F,1990-01-01 00:00:00,1500
449,100470141,100,85,20,85,F,,2800
450,18936126,100,75,65,85,M,1967-01-01 00:00:00,16021.77
451,18936126,100,75,65,85,F,1969-01-01 00:00:00,3650
452,8933011,100,95,1,95,M,1982-01-01 00:00:00,3768.82
453,8933011,100,95,1,95,F,1988-01-01 00:00:00,568
454,16575123,100,65,20,85,F,1989-01-01 00:00:00,1888.37
455,20780015,100,85,20,85,M,1972-01-01 00:00:00,9144.93
456,22263730,100,85,20,85,M,,5200
457,6848795,100,50,5,85,M,1970-01-01 00:00:00,4556
458,6848795,100,50,5,85,F,1972-01-01 00:00:00,1285.62
459,9567280,100,85,5,85,M,1953-01-01 00:00:00,5502
460,9567280,100,85,5,85,F,1960-01-01 00:00:00,3320.77
461,21160516,100,85,5,85,M,1986-01-01 00:00:00,3580.65
462,21160516,100,85,5,85,M,1987-01-01 00:00:00,3099.16
463,16740968,0,95,1,85,M,1979-01-01 00:00:00,2673
464,21111193,-100,85,5,85,M,1963-01-01 00:00:00,1650
465,100965534,100,85,35,85,M,,0
466,22214226,100,85,5,85,M,1968-01-01 00:00:00,4875.67
467,101364980,0,65,65,75,M,1990-01-01 00:00:00,4200
468,101364980,0,65,65,75,F,1986-01-01 00:00:00,50
469,100271894,100,95,1,95,M,1983-01-01 00:00:00,7344.32
470,22168565,100,95,1,95,F,1989-01-01 00:00:00,2973.76
471,22168565,100,95,1,95,M,1988-01-01 00:00:00,2200
472,20490264,100,95,5,95,F,1956-01-01 00:00:00,450
473,20490264,100,95,5,95,M,1955-01-01 00:00:00,4280
474,21715706,100,85,20,75,M,1984-01-01 00:00:00,5665.86
475,19705075,100,85,20,85,F,1981-01-01 00:00:00,3412
476,19705075,100,85,20,85,M,1980-01-01 00:00:00,2925
477,101081253,-100,65,35,85,M,1969-01-01 00:00:00,25000
478,100274465,100,95,5,95,M,1988-01-01 00:00:00,4260.84
479,100274465,100,95,5,95,F,1989-01-01 00:00:00,3713
480,100227922,100,75,20,85,M,1977-01-01 00:00:00,2593.18
481,100227922,100,75,20,85,F,1994-01-01 00:00:00,1516.67
482,101668046,0,85,5,85,M,,3250
483,21957062,100,65,20,85,M,1985-01-01 00:00:00,4950
484,21957062,100,65,20,85,F,1988-01-01 00:00:00,3800
485,16357722,100,85,1,85,M,1966-01-01 00:00:00,3611.86
486,21814689,100,85,1,85,M,1997-01-01 00:00:00,0
487,21814689,100,85,1,85,F,1936-01-01 00:00:00,27740.86
488,20605671,100,85,15,85,M,1968-01-01 00:00:00,4252
489,10820774,100,85,5,85,M,1982-01-01 00:00:00,2603.49
490,10820774,100,85,5,85,F,1987-01-01 00:00:00,2472.31
491,100539989,100,85,5,85,F,1985-01-01 00:00:00,2714.9
492,100539989,100,85,5,85,M,1984-01-01 00:00:00,3204.32
493,19505230,100,85,20,85,F,1995-01-01 00:00:00,2280
494,21980322,100,65,20,85,M,1980-01-01 00:00:00,3600
495,12943181,100,75,5,85,M,1960-01-01 00:00:00,5046.87
496,12943181,100,75,5,85,F,1968-01-01 00:00:00,-383.89
497,20103761,100,85,5,85,F,1964-01-01 00:00:00,4081.67
498,20103761,100,85,5,85,M,1964-01-01 00:00:00,1439.43
499,21993932,100,65,5,85,M,1998-01-01 00:00:00,2421
500,21993932,100,65,5,85,M,1946-01-01 00:00:00,2200
501,100299585,-100,85,20,85,M,1978-01-01 00:00:00,3089.83
502,100299585,-100,85,20,85,F,1979-01-01 00:00:00,1200
503,22085330,0,85,5,85,M,1979-01-01 00:00:00,1060
504,22085330,0,85,5,85,F,1978-01-01 00:00:00,1837
505,100249273,0,85,5,85,M,,4000
506,13088756,100,85,15,85,M,1974-01-01 00:00:00,5490
507,13088756,100,85,15,85,F,1979-01-01 00:00:00,0
508,100968397,100,85,20,85,F,1983-01-01 00:00:00,1823
509,100968397,100,85,20,85,M,1982-01-01 00:00:00,2500
510,100800222,100,-100,35,85,M,,0
511,101861346,0,75,15,85,M,2000-01-01 00:00:00,2413.83
512,100941811,100,95,1,85,F,1973-01-01 00:00:00,3900
513,100941811,100,95,1,85,M,1981-01-01 00:00:00,2200
514,18962371,100,85,5,85,F,1988-01-01 00:00:00,2117.08
515,18962371,100,85,5,85,M,1986-01-01 00:00:00,2979.87
516,100152348,100,85,5,85,F,1990-01-01 00:00:00,2330.14
517,100152348,100,85,5,85,M,1986-01-01 00:00:00,3095.64
518,4141864,100,85,35,85,M,1962-01-01 00:00:00,4943
519,19985495,100,85,20,85,F,1972-01-01 00:00:00,3235
520,19985495,100,85,20,85,M,1972-01-01 00:00:00,6260.29
521,6323999,100,85,1,85,M,1968-01-01 00:00:00,2086.5
522,6323999,100,85,1,85,F,1970-01-01 00:00:00,1507.02
523,22148834,100,85,20,85,M,1969-01-01 00:00:00,4205.33
524,14042926,100,85,5,85,F,1972-01-01 00:00:00,3435
525,14042926,100,85,5,85,M,1967-01-01 00:00:00,4426
526,22182948,100,85,20,85,M,1977-01-01 00:00:00,1971.8
527,22182948,100,85,20,85,F,1979-01-01 00:00:00,2152.36
528,21631200,100,85,1,85,M,1985-01-01 00:00:00,1715.59
529,9438198,100,85,15,85,M,1941-01-01 00:00:00,1581.87
530,9438198,100,85,15,85,F,1949-01-01 00:00:00,2241.3
531,21178815,100,85,20,85,M,1971-01-01 00:00:00,4083.33
532,101014598,100,85,20,85,F,1989-01-01 00:00:00,5176.51
533,101014598,100,85,20,85,M,1976-01-01 00:00:00,2500
534,21183155,100,85,1,85,M,1943-01-01 00:00:00,5525.36
535,12214990,0,95,1,85,M,1980-01-01 00:00:00,5405.5
536,12214990,0,95,1,85,F,1978-01-01 00:00:00,0
537,12521237,100,85,20,85,M,1987-01-01 00:00:00,3437.5
538,18733812,100,85,20,85,M,1982-01-01 00:00:00,4900
539,18733812,100,85,20,85,F,1984-01-01 00:00:00,1058
540,7888301,100,85,5,85,M,1984-01-01 00:00:00,930.51
541,7888301,100,85,5,85,F,1984-01-01 00:00:00,1316.32
542,20467571,100,85,5,85,F,1992-01-01 00:00:00,1700
543,20467571,100,85,5,85,M,1992-01-01 00:00:00,4075
544,20213850,-100,65,75,75,F,1977-01-01 00:00:00,1600.22
545,20213850,-100,65,75,75,M,1977-01-01 00:00:00,28333.98
546,18463473,100,65,20,85,F,1976-01-01 00:00:00,8942.83
547,20977293,100,65,20,85,F,1982-01-01 00:00:00,438
548,20977293,100,65,20,85,M,1979-01-01 00:00:00,3226.62
549,19331053,0,85,20,85,M,1991-01-01 00:00:00,3250
550,100531675,100,95,1,85,F,1990-01-01 00:00:00,2785.33
551,100531675,100,95,1,85,M,1988-01-01 00:00:00,2554.1
552,100227452,-100,20,85,45,M,1965-01-01 00:00:00,2900
553,100554347,100,45,20,85,M,1983-01-01 00:00:00,2593.43
554,100554347,100,45,20,85,F,1986-01-01 00:00:00,2315.98
555,17224715,100,85,5,85,M,1978-01-01 00:00:00,2700
556,17224715,100,85,5,85,F,1984-01-01 00:00:00,4333.33
557,14563887,100,85,5,95,M,1959-01-01 00:00:00,5722.4
558,14563887,100,85,5,95,F,1960-01-01 00:00:00,1990.67
559,16962256,100,85,5,85,M,1988-01-01 00:00:00,3660.44
560,16962256,100,85,5,85,F,1984-01-01 00:00:00,1300
561,5530517,0,85,50,50,F,1963-01-01 00:00:00,1100
562,5530517,0,85,50,50,M,1963-01-01 00:00:00,2700
563,14134713,100,-100,5,85,M,1978-01-01 00:00:00,7356.68
564,21982788,100,45,20,85,M,1946-01-01 00:00:00,6750
565,21982788,100,45,20,85,F,1947-01-01 00:00:00,600
566,100631546,100,50,75,85,M,1961-01-01 00:00:00,3451.05
567,100631546,100,50,75,85,F,1972-01-01 00:00:00,2736.38
568,16210295,100,85,1,85,F,1965-01-01 00:00:00,3054.17
569,20249787,0,85,20,85,M,1975-01-01 00:00:00,2800
570,20249787,0,85,20,85,F,1976-01-01 00:00:00,1000
571,4171297,100,85,35,85,F,1973-01-01 00:00:00,0
572,4171297,100,85,35,85,M,1971-01-01 00:00:00,3286.29
573,21131816,100,65,20,85,F,1964-01-01 00:00:00,0
574,21131816,100,65,20,85,M,1963-01-01 00:00:00,3642.96
575,21303444,-100,85,20,85,F,1992-01-01 00:00:00,1954.79
576,21303444,-100,85,20,85,M,1991-01-01 00:00:00,4006.52
577,100532248,0,85,20,85,M,1966-01-01 00:00:00,2445.83
578,100532248,0,85,20,85,F,1966-01-01 00:00:00,1266
579,101753391,0,45,85,85,F,1960-01-01 00:00:00,1791
580,100337703,100,85,5,85,M,1970-01-01 00:00:00,11817
581,100337703,100,85,5,85,F,1974-01-01 00:00:00,0
582,13754427,100,85,1,85,M,1954-01-01 00:00:00,3745.94
583,13754427,100,85,1,85,F,1966-01-01 00:00:00,1328.87
584,100964363,100,50,5,85,M,1971-01-01 00:00:00,3950
585,18376889,100,85,5,85,M,1982-01-01 00:00:00,2716.5
586,18376889,100,85,5,85,F,1986-01-01 00:00:00,2700
587,100843139,-100,45,75,65,F,1980-01-01 00:00:00,2800
588,100843139,-100,45,75,65,M,1980-01-01 00:00:00,1624
589,21457713,0,85,5,85,M,1984-01-01 00:00:00,5144.34
590,21457713,0,85,5,85,F,1984-01-01 00:00:00,3208.32
591,100784047,100,85,5,85,F,1987-01-01 00:00:00,600
592,100784047,100,85,5,85,M,1984-01-01 00:00:00,1816.67
593,21676298,100,85,0,85,M,1982-01-01 00:00:00,4898.3
594,21676298,100,85,0,85,F,1994-01-01 00:00:00,2519
595,101103070,100,85,5,85,F,1990-01-01 00:00:00,3220.71
596,11197557,100,-100,5,85,F,1959-01-01 00:00:00,3026.14
597,100269972,100,85,15,85,M,1982-01-01 00:00:00,6625.5
598,100269972,100,85,15,85,F,1985-01-01 00:00:00,3454.88
599,19832529,100,85,20,85,M,1964-01-01 00:00:00,3576.04
600,19832529,100,85,20,85,F,1961-01-01 00:00:00,2573
601,100053495,100,75,20,85,M,1979-01-01 00:00:00,3408.48
602,100053495,100,75,20,85,F,1984-01-01 00:00:00,0
603,19171092,100,85,20,85,M,1990-01-01 00:00:00,2320.65
604,19171092,100,85,20,85,F,1993-01-01 00:00:00,2446.3
605,21445547,100,85,20,85,F,1982-01-01 00:00:00,9016
606,21445547,100,85,20,85,F,1964-01-01 00:00:00,0
607,10884304,0,85,5,85,M,1985-01-01 00:00:00,3116.77
608,10884304,0,85,5,85,M,1983-01-01 00:00:00,1666.34
609,100859899,0,85,20,85,M,1987-01-01 00:00:00,5417.35
610,100859899,0,85,20,85,F,1991-01-01 00:00:00,0
611,21895821,100,50,20,85,M,1994-01-01 00:00:00,4100
612,21919015,100,85,5,85,M,1976-01-01 00:00:00,5500
613,21919015,100,85,5,85,F,1983-01-01 00:00:00,
614,22031676,100,75,35,85,F,1961-01-01 00:00:00,3400
615,22066390,100,50,20,85,M,1981-01-01 00:00:00,732.68
616,22066390,100,50,20,85,M,1973-01-01 00:00:00,3387.03
617,100672531,100,85,20,85,F,1994-01-01 00:00:00,2622
618,100672531,100,85,20,85,M,1985-01-01 00:00:00,1559
619,10538812,100,85,5,85,M,1965-01-01 00:00:00,3757.09
620,10538812,100,85,5,85,F,1979-01-01 00:00:00,4535.34
621,21929959,100,85,1,85,M,1945-01-01 00:00:00,4240.82
622,21929959,100,85,1,85,F,1951-01-01 00:00:00,477.79
623,6806616,100,85,20,85,M,1966-01-01 00:00:00,3534
624,21810757,100,85,15,85,M,1979-01-01 00:00:00,5458.12
625,21810757,100,85,15,85,F,1985-01-01 00:00:00,0
626,20254385,100,85,20,85,M,1982-01-01 00:00:00,8936.03
627,20254385,100,85,20,85,F,1982-01-01 00:00:00,3542.46
628,101329223,100,-100,-100,85,M,1966-01-01 00:00:00,3120.18
629,101329223,100,-100,-100,85,F,1971-01-01 00:00:00,2648.23
630,17650758,100,85,5,85,M,1970-01-01 00:00:00,2582.7
631,17650758,100,85,5,85,F,1973-01-01 00:00:00,1640.79
632,20385012,100,85,5,85,F,,0
633,20872404,100,85,15,85,M,1968-01-01 00:00:00,9018.95
634,20872404,100,85,15,85,F,1967-01-01 00:00:00,6167.5
635,14247480,100,85,1,85,M,1980-01-01 00:00:00,3181.7
636,14247480,100,85,1,85,F,1986-01-01 00:00:00,478
637,100336466,100,65,65,85,F,1977-01-01 00:00:00,2491.67
638,100336466,100,65,65,85,M,1998-01-01 00:00:00,1625
639,101719965,0,85,20,85,F,1963-01-01 00:00:00,2076.34
640,101719965,0,85,20,85,M,1958-01-01 00:00:00,2189.23
641,100217977,100,85,5,85,M,1965-01-01 00:00:00,4536.98
642,20032233,100,85,1,95,F,1994-01-01 00:00:00,2687
643,20032233,100,85,1,95,M,1991-01-01 00:00:00,2070
644,22016564,100,85,5,85,M,1950-01-01 00:00:00,1800
645,21755772,100,85,5,85,M,1978-01-01 00:00:00,2400
646,21755772,100,85,5,85,F,1982-01-01 00:00:00,2739
647,20886023,100,85,5,85,F,1975-01-01 00:00:00,3479.34
648,20886023,100,85,5,85,M,1964-01-01 00:00:00,3423.23
649,100208620,100,85,20,85,F,1969-01-01 00:00:00,4127
650,20158316,100,85,20,85,F,1967-01-01 00:00:00,2307.16
651,100490183,100,85,20,85,M,,7800
652,15137119,100,85,5,85,M,1973-01-01 00:00:00,4125
653,15137119,100,85,5,85,F,1975-01-01 00:00:00,450
654,18548677,100,85,5,85,F,1988-01-01 00:00:00,3033.32
655,18548677,100,85,5,85,M,1984-01-01 00:00:00,2289.44
656,18332114,100,85,5,85,M,1961-01-01 00:00:00,2600
657,100010232,0,85,5,85,M,1941-01-01 00:00:00,2434
658,20343284,100,85,5,85,M,1970-01-01 00:00:00,3182.94
659,20343284,100,85,5,85,M,1976-01-01 00:00:00,1398.1
660,21551164,100,85,20,85,F,1979-01-01 00:00:00,2788
661,21551164,100,85,20,85,M,1978-01-01 00:00:00,3690
662,101506577,100,85,5,85,M,1984-01-01 00:00:00,5566.67
663,101506577,100,85,5,85,F,1987-01-01 00:00:00,2070
664,19979415,100,85,5,85,F,1951-01-01 00:00:00,1230.14
665,19979415,100,85,5,85,M,1949-01-01 00:00:00,1827.36
666,101098509,100,85,5,85,F,1994-01-01 00:00:00,2476.31
667,19316567,0,75,20,85,M,1971-01-01 00:00:00,11896.78
668,6807487,100,75,15,85,F,1967-01-01 00:00:00,184
669,6807487,100,75,15,85,M,1959-01-01 00:00:00,2571.21
670,6498971,100,95,1,95,F,1964-01-01 00:00:00,2800
671,17731589,100,85,1,85,M,1966-01-01 00:00:00,7159.48
672,17731589,100,85,1,85,F,1970-01-01 00:00:00,618
673,10273218,100,85,5,85,M,1947-01-01 00:00:00,2303.62
674,10273218,100,85,5,85,F,1949-01-01 00:00:00,668.35
675,100051351,100,85,20,85,M,1965-01-01 00:00:00,2941.67
676,7087066,100,85,20,85,M,1977-01-01 00:00:00,1200
677,7087066,100,85,20,85,F,1980-01-01 00:00:00,2268
678,20104439,100,85,5,85,M,1983-01-01 00:00:00,3250
679,100031378,100,75,20,85,M,1965-01-01 00:00:00,5857.88
680,100031378,100,75,20,85,F,1981-01-01 00:00:00,923.69
681,19455608,0,85,5,85,M,1967-01-01 00:00:00,3696.92
682,21775286,0,75,75,75,M,1957-01-01 00:00:00,0
683,100811398,100,85,20,85,M,1976-01-01 00:00:00,10200
684,100811398,100,85,20,85,F,1980-01-01 00:00:00,4766.67
685,14505193,100,85,0,85,F,1976-01-01 00:00:00,2838.85
686,100921825,100,85,20,85,M,1980-01-01 00:00:00,2394
687,100921825,100,85,20,85,F,1986-01-01 00:00:00,2168.52
688,18329244,0,85,5,85,F,1977-01-01 00:00:00,3500
689,18329244,0,85,5,85,M,1973-01-01 00:00:00,5500
690,17680478,100,85,20,85,M,1984-01-01 00:00:00,3457.96
691,22018209,100,95,1,85,F,1974-01-01 00:00:00,851.29
692,22018209,100,95,1,85,M,1972-01-01 00:00:00,3689.51
693,16503520,100,85,5,95,M,1988-01-01 00:00:00,1873.1
694,21442209,100,85,20,85,M,1977-01-01 00:00:00,9200
695,21442209,100,85,20,85,F,1988-01-01 00:00:00,1719
696,100214123,100,65,15,85,M,,0
697,20762005,100,85,5,85,M,1982-01-01 00:00:00,8786.42
698,100092856,100,85,20,85,M,1976-01-01 00:00:00,3852.25
699,19089937,100,85,5,85,M,1980-01-01 00:00:00,2600
700,19089937,100,85,5,85,,,2900
701,7114742,100,85,5,85,F,1973-01-01 00:00:00,58
702,7114742,100,85,5,85,M,1974-01-01 00:00:00,3793.54
703,20514069,100,85,15,85,M,1984-01-01 00:00:00,4390.96
704,21924422,100,95,1,85,M,1960-01-01 00:00:00,7051.04
705,21924422,100,95,1,85,F,1965-01-01 00:00:00,0
706,100784012,100,85,5,85,F,1964-01-01 00:00:00,1211.65
707,100784012,100,85,5,85,M,1960-01-01 00:00:00,3502.66
708,100181491,100,-100,35,85,M,,2000
709,101020689,100,-100,35,85,F,,6000
710,100806006,100,85,5,85,M,1988-01-01 00:00:00,4640.77
711,100806006,100,85,5,85,F,1990-01-01 00:00:00,975
712,19043327,0,85,20,85,M,1977-01-01 00:00:00,3176.23
713,19043327,0,85,20,85,F,1975-01-01 00:00:00,1725.71
714,100639758,0,75,5,85,M,,6000
715,21365583,100,95,1,85,M,1964-01-01 00:00:00,4472
716,21365583,100,95,1,85,F,1966-01-01 00:00:00,788
717,18934068,0,85,5,85,M,1965-01-01 00:00:00,4220.83
718,18934068,0,85,5,85,F,1967-01-01 00:00:00,1300
719,22035285,100,85,20,85,F,1991-01-01 00:00:00,2842.3
720,20365505,100,85,20,85,M,1988-01-01 00:00:00,11125
721,20365505,100,85,20,85,F,1989-01-01 00:00:00,1001.44
722,14201432,100,85,5,85,M,1981-01-01 00:00:00,2434.73
723,101025677,100,50,20,85,M,1988-01-01 00:00:00,5595
724,101025677,100,50,20,85,F,1983-01-01 00:00:00,6032.59
725,14909949,100,45,85,65,,1960-01-01 00:00:00,2870.83
726,14909949,100,45,85,65,F,1967-01-01 00:00:00,500
727,11100758,100,85,20,85,M,1969-01-01 00:00:00,4972.51
728,100335989,100,85,5,95,F,1962-01-01 00:00:00,1500
729,21363199,100,85,5,85,F,1988-01-01 00:00:00,2938.5
730,20667221,100,75,5,85,M,1979-01-01 00:00:00,11090.79
731,20667221,100,75,5,85,F,1981-01-01 00:00:00,1945.34
732,12216450,100,85,1,85,M,1971-01-01 00:00:00,2600.66
733,16917553,0,85,5,85,M,1977-01-01 00:00:00,7912.36
734,16917553,0,85,5,85,F,1979-01-01 00:00:00,1100
735,6122668,0,85,35,85,M,1978-01-01 00:00:00,3000
736,6122668,0,85,35,85,F,1978-01-01 00:00:00,2457
737,13418177,100,85,5,85,M,1964-01-01 00:00:00,5774
738,13418177,100,85,5,85,F,1972-01-01 00:00:00,1302.77
739,19827495,100,85,1,85,M,1967-01-01 00:00:00,4838.86
